timestamp,open,high,low,close,volume
2026-02-05 09:45:00,25647.75,25649.75,25621.85,25629.25,13195399.0
2026-02-05 09:50:00,25630.45,25642.15,25621.55,25640.95,10506620.0
2026-02-05 09:55:00,25642.7,25645.6,25629.3,25641.6,10228157.0
2026-02-06 09:15:00,25651.8,25661.05,25633.65,25636.6,3573446.0
2026-02-06 09:20:00,25636.9,25651.75,25635.5,25651.3,3921672.0
2026-02-06 09:25:00,25651.8,25671.85,25651.8,25670.3,5138520.0
2026-02-06 09:30:00,25671.2,25690.25,25671.2,25685.45,9844263.0
2026-02-06 09:35:00,25683.05,25699.4,25681.75,25692.55,10919306.0
2026-02-06 09:40:00,25690.45,25703.8,25687.3,25698.5,11258565.0
2026-02-06 09:45:00,25697.75,25703.95,25693.0,25695.2,10962371.0
2026-02-06 09:50:00,25693.55,25701.5,25692.95,25700.95,11969095.0
2026-02-06 09:55:00,25698.5,25700.05,25660.2,25673.6,10019205.0
2026-02-09 09:15:00,25844.95,25858.2,25843.1,25851.55,4918488.0
2026-02-09 09:20:00,25853.05,25858.15,25836.25,25848.5,5717594.0
2026-02-09 09:25:00,25850.25,25861.3,25848.35,25858.05,4702208.0
2026-02-09 09:30:00,25860.5,25869.85,25859.35,25868.85,8051706.0
2026-02-09 09:35:00,25869.45,25875.4,25867.55,25870.25,8385012.0
2026-02-09 09:40:00,25870.85,25875.85,25862.5,25866.3,7731872.0
2026-02-09 09:45:00,25866.55,25870.25,25863.45,25868.65,8877416.0
2026-02-09 09:50:00,25869.55,25870.55,25861.15,25864.0,9743515.0
2026-02-09 09:55:00,25864.85,25870.1,25856.85,25863.3,9447876.0
2026-02-10 09:15:00,25911.4,25932.4,25911.2,25928.7,6318302.0
2026-02-10 09:20:00,25926.45,25937.85,25923.7,25935.35,5145902.0
2026-02-10 09:25:00,25935.75,25944.4,25930.9,25941.45,4574073.0
2026-02-10 09:30:00,25943.0,25967.4,25939.95,25951.4,14438796.0
2026-02-10 09:35:00,25953.25,25963.25,25930.85,25958.1,16398691.0
2026-02-10 09:40:00,25958.85,25960.2,25931.5,25933.95,11888221.0
2026-02-10 09:45:00,25934.3,25937.05,25914.55,25919.3,11706082.0
2026-02-10 09:50:00,25919.15,25922.0,25909.75,25911.55,10909173.0
2026-02-10 09:55:00,25911.55,25919.25,25906.05,25916.8,8874032.0
2026-02-11 09:15:00,25945.45,25952.25,25940.3,25943.3,5172931.0
2026-02-11 09:20:00,25942.85,25951.75,25940.6,25946.3,4120452.0
2026-02-11 09:25:00,25946.3,25955.95,25943.6,25944.95,5317149.0
2026-02-11 09:30:00,25944.65,25970.75,25944.65,25956.1,9300360.0
2026-02-11 09:35:00,25956.8,25958.75,25948.7,25951.75,7861080.0
2026-02-11 09:40:00,25952.95,25958.15,25948.9,25955.9,9000475.0
2026-02-11 09:45:00,25957.95,25958.65,25950.9,25955.25,9552083.0
2026-02-11 09:50:00,25956.9,25956.9,25946.4,25949.0,9688234.0
2026-02-11 09:55:00,25950.45,25952.85,25939.75,25945.35,7560485.0
2026-02-12 09:15:00,25796.95,25798.75,25752.4,25759.0,8573274.0
2026-02-12 09:20:00,25760.6,25776.7,25754.9,25775.4,5463265.0
2026-02-12 09:25:00,25776.35,25788.15,25775.1,25785.5,4935262.0
2026-02-12 09:30:00,25788.95,25840.7,25788.4,25823.95,15742519.0
2026-02-12 09:35:00,25823.2,25826.9,25791.15,25821.4,14910957.0
2026-02-12 09:40:00,25820.9,25821.7,25802.4,25807.45,11760821.0
2026-02-12 09:45:00,25805.35,25814.8,25797.45,25810.55,13373089.0
2026-02-12 09:50:00,25809.4,25811.6,25795.5,25799.5,12746553.0
2026-02-12 09:55:00,25796.35,25803.65,25790.4,25796.15,11217063.0
2026-02-13 09:15:00,25511.45,25516.5,25504.9,25508.15,7147299.0
2026-02-13 09:20:00,25507.55,25521.5,25502.2,25515.35,5593872.0
2026-02-13 09:25:00,25515.65,25528.3,25512.9,25521.25,5894375.0
2026-02-13 09:30:00,25521.95,25527.55,25488.6,25496.45,10469877.0
2026-02-13 09:35:00,25495.9,25498.75,25472.05,25483.8,10096780.0
2026-02-13 09:40:00,25482.5,25489.5,25476.2,25477.2,9778421.0
2026-02-13 09:45:00,25475.55,25487.9,25471.85,25485.05,12875864.0
2026-02-13 09:50:00,25487.2,25489.8,25450.8,25468.15,25748885.0
2026-02-13 09:55:00,25470.9,25470.9,25444.3,25460.55,14935339.0
2026-02-16 09:15:00,25645.75,25669.85,25639.8,25665.0,3193645.0
2026-02-16 09:20:00,25665.3,25665.9,25643.9,25651.35,3042728.0
2026-02-16 09:25:00,25651.6,25666.2,25647.9,25663.45,3747727.0
2026-02-16 09:30:00,25661.55,25688.4,25661.55,25686.65,6073614.0
2026-02-16 09:35:00,25684.75,25694.0,25678.5,25688.65,6199787.0
2026-02-16 09:40:00,25687.1,25697.0,25682.35,25686.75,6268464.0
2026-02-16 09:45:00,25687.05,25689.0,25676.8,25680.95,6885146.0
2026-02-16 09:50:00,25678.25,25692.75,25675.5,25687.6,7473485.0
2026-02-16 09:55:00,25689.35,25691.95,25673.0,25682.45,7607196.0
2026-02-17 09:15:00,25717.3,25719.85,25704.8,25708.95,3065944.0
2026-02-17 09:20:00,25709.85,25718.65,25703.9,25717.15,3122146.0
2026-02-17 09:25:00,25717.85,25721.0,25691.15,25711.9,5771394.0
2026-02-17 09:30:00,25713.1,25746.3,25709.75,25709.75,9200807.0
2026-02-17 09:35:00,25711.05,25743.75,25703.0,25741.85,8820760.0
2026-02-17 09:40:00,25743.9,25744.35,25713.8,25724.85,7015474.0
2026-02-17 09:45:00,25725.45,25729.15,25714.85,25720.35,8504369.0
2026-02-17 09:50:00,25720.5,25731.85,25718.05,25724.55,9125685.0
2026-02-17 09:55:00,25725.0,25728.1,25713.8,25716.0,8601207.0
2026-02-18 09:15:00,25779.65,25781.95,25768.45,25781.45,3429441.0
2026-02-18 09:20:00,25781.85,25790.55,25778.3,25787.45,3860464.0
2026-02-18 09:25:00,25786.95,25796.75,25786.95,25792.15,3288665.0
2026-02-18 09:30:00,25794.75,25828.05,25794.75,25814.55,7929164.0
2026-02-18 09:35:00,25813.65,25825.7,25807.95,25825.7,6284386.0
2026-02-18 09:40:00,25823.9,25827.15,25818.5,25821.95,7940785.0
2026-02-18 09:45:00,25820.05,25827.45,25817.1,25818.3,9054008.0
2026-02-18 09:50:00,25816.85,25822.4,25814.1,25817.3,9784928.0
2026-02-18 09:55:00,25815.45,25818.95,25805.05,25805.7,8729706.0
2026-02-19 09:15:00,25517.95,25522.2,25488.0,25515.9,6705611.0
2026-02-19 09:20:00,25513.85,25525.6,25512.2,25522.7,3725332.0
2026-02-19 09:25:00,25520.55,25535.4,25511.1,25523.35,3810189.0
2026-02-19 09:30:00,25521.75,25521.75,25465.8,25504.65,14856989.0
2026-02-19 09:35:00,25504.4,25512.3,25448.6,25489.4,11328744.0
2026-02-19 09:40:00,25488.05,25498.95,25440.25,25447.6,12584679.0
2026-02-19 09:45:00,25447.55,25447.55,25407.8,25410.15,12229529.0
2026-02-19 09:50:00,25410.3,25412.95,25389.75,25404.45,11528252.0
2026-02-19 09:55:00,25403.45,25419.3,25388.75,25416.45,11428477.0
2026-02-20 09:15:00,25625.95,25652.85,25625.95,25649.85,3074102.0
2026-02-20 09:20:00,25649.95,25650.6,25614.6,25632.55,3517803.0
2026-02-20 09:25:00,25632.1,25642.8,25629.15,25642.8,3740830.0
2026-02-20 09:30:00,25646.9,25649.65,25595.3,25598.0,10249610.0
2026-02-20 09:35:00,25597.05,25598.8,25570.35,25574.2,10391333.0
2026-02-20 09:40:00,25573.7,25576.05,25563.0,25571.95,11255774.0
2026-02-20 09:45:00,25570.85,25572.6,25552.3,25554.45,12712146.0
2026-02-20 09:50:00,25553.0,25568.35,25538.9,25567.0,13003207.0
2026-02-20 09:55:00,25566.3,25577.45,25551.65,25565.9,11563530.0
2026-02-23 09:15:00,25671.05,25699.75,25668.1,25697.95,3833584.0
2026-02-23 09:20:00,25699.8,25699.85,25672.8,25679.15,3050090.0
2026-02-23 09:25:00,25680.3,25683.55,25669.6,25674.15,4374163.0
2026-02-23 09:30:00,25678.45,25724.3,25678.45,25718.25,21175028.0
2026-02-23 09:35:00,25718.25,25728.95,25708.9,25710.2,20684230.0
2026-02-23 09:40:00,25710.45,25717.95,25705.7,25712.1,22529707.0
2026-02-23 09:45:00,25711.3,25722.4,25709.2,25716.25,21583996.0
2026-02-23 09:50:00,25715.6,25719.3,25705.5,25719.3,22319731.0
2026-02-23 09:55:00,25717.7,25722.5,25700.0,25704.0,18193718.0
2026-02-24 09:15:00,25380.45,25403.35,25361.9,25396.05,8073640.0
2026-02-24 09:20:00,25395.4,25423.3,25395.4,25412.8,7913069.0
2026-02-24 09:25:00,25412.65,25427.75,25411.5,25424.85,6636741.0
2026-02-24 09:30:00,25425.05,25443.6,25406.35,25406.85,16769683.0
2026-02-24 09:35:00,25406.9,25422.4,25401.15,25413.75,17252703.0
2026-02-24 09:40:00,25413.1,25426.1,25409.2,25421.2,18237052.0
2026-02-24 09:45:00,25422.2,25436.45,25416.65,25435.55,17877461.0
2026-02-24 09:50:00,25435.9,25441.5,25429.45,25441.1,18136480.0
2026-02-24 09:55:00,25442.35,25464.55,25435.75,25460.25,14175415.0
2026-02-24 10:00:00,25459.35,25459.35,25459.35,25459.35,1846927.0
2026-02-25 09:15:00,25471.6,25473.35,25446.15,25450.35,4980081.0
2026-02-25 09:20:00,25451.05,25460.7,25439.95,25458.35,4380685.0
2026-02-25 09:25:00,25459.6,25473.55,25452.6,25468.25,4576437.0
2026-02-25 09:30:00,25469.8,25506.55,25469.8,25501.0,12821102.0
2026-02-25 09:35:00,25499.9,25501.4,25480.25,25483.35,13075957.0
2026-02-25 09:40:00,25482.7,25485.75,25469.5,25478.5,10009132.0
2026-02-25 09:45:00,25477.05,25485.2,25473.1,25481.4,11753893.0
2026-02-25 09:50:00,25481.25,25482.8,25473.8,25475.05,12265438.0
2026-02-25 09:55:00,25475.85,25488.25,25471.05,25478.65,10925188.0
2026-02-25 10:00:00,25478.65,25478.65,25478.65,25478.65,1793999.0
2026-02-26 09:15:00,25514.8,25527.15,25503.7,25510.65,9185996.0
2026-02-26 09:20:00,25510.0,25522.15,25486.45,25504.55,6897888.0
2026-02-26 09:25:00,25504.7,25511.6,25492.05,25501.85,5497970.0
2026-02-26 09:30:00,25503.65,25524.85,25477.55,25486.0,16402124.0
2026-02-26 09:35:00,25485.25,25507.25,25485.25,25503.3,13251819.0
2026-02-26 09:40:00,25500.95,25504.0,25475.5,25486.15,13830096.0
2026-02-26 09:45:00,25486.95,25502.3,25483.8,25496.1,13160463.0
2026-02-26 09:50:00,25496.85,25503.25,25492.7,25498.6,14935836.0
2026-02-26 09:55:00,25499.0,25501.85,25482.95,25493.3,12892808.0
2026-02-27 09:15:00,25294.1,25301.0,25287.8,25300.75,4767767.0
2026-02-27 09:20:00,25301.55,25304.95,25290.5,25300.5,4956211.0
2026-02-27 09:25:00,25300.55,25314.8,25294.7,25312.4,4307804.0
2026-02-27 09:30:00,25309.45,25309.45,25178.6,25183.5,37074931.0
2026-02-27 09:35:00,25183.55,25190.9,25141.3,25168.2,33841076.0
2026-02-27 09:40:00,25167.85,25189.5,25162.7,25167.9,29802915.0
2026-02-27 09:45:00,25168.8,25189.1,25166.35,25170.25,32149670.0
2026-02-27 09:50:00,25170.7,25179.2,25159.35,25166.95,33362562.0
2026-02-27 09:55:00,25167.3,25188.2,25163.85,25181.8,25729285.0
2026-03-02 09:15:00,24865.3,24892.4,24825.9,24872.15,7099517.0
2026-03-02 09:20:00,24871.95,24880.45,24850.35,24876.5,5027343.0
2026-03-02 09:25:00,24875.75,24881.05,24815.2,24823.35,7191575.0
2026-03-02 09:30:00,24824.7,24878.25,24808.35,24862.2,14441832.0
2026-03-02 09:35:00,24863.05,24877.1,24830.6,24862.6,17030560.0
2026-03-02 09:40:00,24863.2,24904.8,24849.0,24904.8,16414257.0
2026-03-02 09:45:00,24905.25,24913.55,24878.95,24912.1,15509170.0
2026-03-02 09:50:00,24913.45,24914.85,24860.4,24864.25,13814654.0
2026-03-02 09:55:00,24865.55,24886.1,24845.2,24849.75,13208117.0
2026-03-04 09:15:00,24579.1,24600.15,24548.0,24581.2,6618570.0
2026-03-04 09:20:00,24584.85,24594.05,24570.7,24585.55,7531146.0
2026-03-04 09:25:00,24586.35,24602.45,24571.75,24582.95,6261951.0
2026-03-04 09:30:00,24582.95,24584.45,24506.2,24509.0,15554118.0
2026-03-04 09:35:00,24508.65,24518.45,24471.05,24472.2,14602657.0
2026-03-04 09:40:00,24471.15,24474.45,24457.45,24465.95,15054836.0
2026-03-04 09:45:00,24464.85,24473.55,24451.05,24456.9,14892428.0
2026-03-04 09:50:00,24457.1,24473.0,24453.65,24470.45,17540232.0
2026-03-04 09:55:00,24468.4,24482.15,24457.9,24473.95,14773014.0
2026-03-05 09:15:00,24727.05,24762.8,24712.75,24758.4,10189010.0
2026-03-05 09:20:00,24757.05,24853.75,24753.7,24846.55,13540136.0
2026-03-05 09:25:00,24846.25,24854.2,24799.85,24848.95,11491726.0
2026-03-05 09:30:00,24849.2,24853.25,24768.05,24790.7,20474583.0
2026-03-05 09:35:00,24789.4,24796.45,24765.6,24774.3,13725709.0
2026-03-05 09:40:00,24772.65,24784.7,24714.1,24714.8,14289176.0
2026-03-05 09:45:00,24716.0,24759.4,24713.75,24716.85,12731954.0
2026-03-05 09:50:00,24717.2,24730.65,24706.05,24719.05,14920509.0
2026-03-05 09:55:00,24719.85,24748.45,24715.9,24737.45,12355661.0
2026-03-05 10:00:00,24737.45,24737.45,24737.45,24737.45,1396085.0
2026-03-06 09:15:00,24543.5,24559.75,24445.35,24488.8,10691719.0
2026-03-06 09:20:00,24488.4,24534.8,24484.7,24512.75,5341544.0
2026-03-06 09:25:00,24512.15,24515.35,24481.6,24482.55,5519006.0
2026-03-06 09:30:00,24481.8,24492.8,24459.45,24461.75,11214320.0
2026-03-06 09:35:00,24460.95,24465.35,24445.3,24460.05,10685041.0
2026-03-06 09:40:00,24460.15,24464.1,24431.3,24441.65,11986446.0
2026-03-06 09:45:00,24441.1,24443.85,24415.75,24434.9,15648616.0
2026-03-06 09:50:00,24434.0,24454.25,24434.0,24446.8,14893606.0
2026-03-06 09:55:00,24447.25,24474.4,24443.15,24469.4,12368234.0
2026-03-06 10:00:00,24469.1,24469.1,24469.1,24469.1,1483737.0
2026-03-09 09:15:00,23947.25,24017.1,23939.3,23981.05,8364500.0
2026-03-09 09:20:00,23983.65,24012.45,23968.1,24011.65,5393821.0
2026-03-09 09:25:00,24012.85,24019.35,23991.35,24011.0,5372806.0
2026-03-09 09:30:00,24012.3,24056.45,23973.95,24049.4,11592912.0
2026-03-09 09:35:00,24050.25,24078.15,24021.6,24033.3,10279504.0
2026-03-09 09:40:00,24031.7,24061.0,24024.7,24047.7,9797416.0
2026-03-09 09:45:00,24047.15,24056.15,24037.8,24040.6,12136933.0
2026-03-09 09:50:00,24040.75,24040.75,24006.15,24014.65,13708037.0
2026-03-09 09:55:00,24015.05,24016.85,23994.7,24005.8,10614270.0
2026-03-10 09:15:00,24224.85,24267.65,24208.5,24264.6,7046835.0
2026-03-10 09:20:00,24265.75,24278.15,24240.35,24263.8,5865848.0
2026-03-10 09:25:00,24263.85,24273.9,24250.15,24261.45,5551581.0
2026-03-10 09:30:00,24261.95,24264.05,24217.5,24252.4,14009969.0
2026-03-10 09:35:00,24252.05,24269.2,24246.55,24259.0,13235915.0
2026-03-10 09:40:00,24259.0,24276.25,24250.6,24258.0,13034082.0
2026-03-10 09:45:00,24257.4,24280.4,24256.95,24274.25,11842596.0
2026-03-10 09:50:00,24273.6,24292.0,24254.0,24291.35,14839159.0
2026-03-10 09:55:00,24291.6,24302.5,24281.25,24286.15,12214087.0
2026-03-11 09:15:00,23921.55,23930.4,23912.3,23916.45,5839209.0
2026-03-11 09:20:00,23917.4,23923.85,23894.5,23916.15,6100838.0
2026-03-11 09:25:00,23916.75,23916.75,23871.8,23872.4,7692777.0
2026-03-11 09:30:00,23874.8,23913.1,23871.65,23883.95,8492367.0
2026-03-11 09:35:00,23887.15,23896.4,23854.35,23878.9,9554249.0
2026-03-11 09:40:00,23880.55,23885.85,23857.5,23861.9,11492124.0
2026-03-11 09:45:00,23864.2,23879.6,23856.45,23874.55,13137252.0
2026-03-11 09:50:00,23876.5,23878.45,23846.25,23860.25,13148952.0
2026-03-11 09:55:00,23860.55,23860.55,23834.3,23848.2,18323085.0
2026-03-12 09:15:00,23673.15,23684.1,23657.2,23672.55,7548778.0
2026-03-12 09:20:00,23674.25,23674.7,23605.55,23633.05,10178605.0
2026-03-12 09:25:00,23634.5,23647.95,23619.95,23639.45,6137757.0
2026-03-12 09:30:00,23641.1,23655.8,23609.95,23654.9,14199755.0
2026-03-12 09:35:00,23655.65,23669.05,23637.9,23666.8,14133155.0
2026-03-12 09:40:00,23665.35,23679.8,23628.8,23633.9,17792729.0
2026-03-12 09:45:00,23636.35,23652.0,23624.75,23649.55,15314886.0
2026-03-12 09:50:00,23650.65,23652.15,23630.55,23635.6,17994277.0
2026-03-12 09:55:00,23635.55,23643.1,23624.6,23639.35,12090589.0
2026-03-13 09:15:00,23228.7,23231.2,23177.55,23191.05,8034197.0
2026-03-13 09:20:00,23193.65,23212.5,23166.6,23167.35,7147989.0
2026-03-13 09:25:00,23172.65,23182.1,23144.55,23177.9,8850315.0
2026-03-13 09:30:00,23181.05,23190.55,23135.75,23138.05,11840621.0
2026-03-13 09:35:00,23137.45,23147.95,23125.1,23132.75,12112044.0
2026-03-13 09:40:00,23136.9,23167.05,23127.75,23162.55,13426456.0
2026-03-13 09:45:00,23161.45,23165.15,23145.65,23153.2,14880421.0
2026-03-13 09:50:00,23153.1,23154.1,23138.5,23148.15,13319093.0
2026-03-13 09:55:00,23147.3,23173.85,23147.0,23170.9,11146195.0
2026-03-16 09:15:00,23429.85,23462.6,23411.3,23453.85,13152733.0
2026-03-16 09:20:00,23456.25,23502.0,23435.1,23458.15,13680734.0
2026-03-16 09:25:00,23463.75,23475.45,23436.75,23454.05,15442326.0
2026-03-16 09:30:00,23455.3,23459.25,23388.75,23401.7,19082241.0
2026-03-16 09:35:00,23403.55,23458.0,23403.55,23440.2,15203234.0
2026-03-16 09:40:00,23442.2,23460.2,23418.25,23435.25,16203283.0
2026-03-16 09:45:00,23435.8,23436.05,23373.25,23376.0,13816408.0
2026-03-16 09:50:00,23376.7,23385.35,23352.65,23354.55,13935020.0
2026-03-16 09:55:00,23354.85,23359.9,23338.6,23355.6,9857808.0
2026-03-17 09:15:00,23588.35,23599.15,23567.55,23598.6,10025329.0
2026-03-17 09:20:00,23600.05,23624.15,23592.1,23622.45,8657971.0
2026-03-17 09:25:00,23622.4,23656.8,23621.95,23654.5,7939831.0
2026-03-17 09:30:00,23655.2,23655.2,23569.25,23592.95,19862338.0
2026-03-17 09:35:00,23591.85,23614.6,23574.45,23593.6,15602733.0
2026-03-17 09:40:00,23594.45,23610.7,23567.5,23607.5,14637740.0
2026-03-17 09:45:00,23607.05,23607.65,23546.55,23563.0,17803050.0
2026-03-17 09:50:00,23564.2,23580.55,23552.7,23559.0,14352841.0
